,max,min,val_of_30day,max_after_30day,target,length
2612,3890.0,3040.0,3600.0,3890.0,1.08055555556,63.0
2613,463.0,402.0,463.0,463.0,1.0,37.0
2614,354.0,318.0,342.0,345.0,1.00877192982,38.0
2615,367.0,325.0,357.0,367.0,1.0,49.0
2616,4345.0,3500.0,3715.0,4345.0,1.16958277254,82.0
2617,1825.0,1512.0,1664.0,1664.0,1.0,33.0
2618,489.0,387.0,456.0,489.0,1.0,55.0
2619,520.0,476.0,506.0,506.0,1.0,33.0
2620,13340.0,6810.0,8250.0,13340.0,1.61696969697,106.0
2621,800.0,482.0,616.0,800.0,1.0,85.0
2622,654.0,494.0,538.0,654.0,1.2156133829,81.0
2623,994.0,823.0,994.0,994.0,1.0,47.0
2624,1130.0,810.0,985.0,985.0,1.0,35.0
2625,1209.0,1039.0,1081.0,1081.0,1.0,32.0
2626,224.0,147.0,177.0,179.0,1.0,35.0
2627,2755.0,1893.0,2540.0,2755.0,1.08464566929,65.0
2628,551.0,426.0,501.0,551.0,1.0998003992,61.0
2629,3180.0,2882.0,3055.0,3180.0,1.0,57.0
2630,577.0,484.0,574.0,577.0,1.0,58.0
2631,4200.0,3560.0,4140.0,4190.0,1.0,37.0
2632,2125.5,1839.0,2050.0,2050.0,1.0,36.0
2633,352.0,282.0,312.0,352.0,1.0,69.0
2634,2410.0,2075.0,2370.0,2400.0,1.01265822785,44.0
2635,3500.0,2771.5,3378.0,3500.0,1.036116045,57.0
2636,115.0,83.0,107.0,115.0,1.0,58.0
2637,6505.0,5679.0,6311.0,6370.0,1.00934875614,41.0
2638,1520.0,1314.0,1498.0,1520.0,1.01468624833,65.0
2639,613.0,476.0,561.0,566.0,1.0,41.0
2640,473.0,393.0,415.0,473.0,1.0,80.0
2641,658.0,558.0,558.0,558.0,1.0,31.0
2642,1100.0,552.0,708.0,1100.0,1.0,114.0
2643,1471.0,1193.0,1446.0,1446.0,1.0,40.0
2644,5678.0,4720.0,5290.0,5678.0,1.07334593573,55.0
2645,919.0,624.0,730.0,919.0,1.0,75.0
2646,3625.0,3502.0,3570.0,3621.0,1.01428571429,47.0
2647,1410.0,1165.0,1320.0,1405.0,1.06439393939,42.0
2648,723.0,668.0,702.0,711.0,1.0,47.0
2649,642.0,435.0,553.0,642.0,1.0,64.0
2650,3990.0,3485.0,3990.0,3990.0,1.0,50.0
2651,3040.0,2585.0,2897.0,2986.0,1.03072143597,36.0
2652,2520.0,2200.0,2360.0,2360.0,1.0,32.0
2653,1447.0,828.0,1251.0,1447.0,1.15667466027,49.0
2654,2302.0,1628.0,2224.0,2302.0,1.03507194245,48.0
2655,2434.0,1922.0,2287.0,2287.0,1.0,34.0
2656,940.0,857.0,911.0,940.0,1.03183315038,46.0
2657,1642.0,1489.0,1542.0,1542.0,1.0,32.0
2658,1431.0,1309.0,1409.0,1410.0,1.0,40.0
2659,5795.0,4070.0,4545.0,5795.0,1.27502750275,61.0
2660,1500.0,1214.0,1438.0,1438.0,1.0,39.0
2661,4510.0,3765.0,4370.0,4410.0,1.00915331808,44.0
2662,1980.0,1725.0,1895.0,1980.0,1.04485488127,43.0
2663,317.0,276.0,317.0,317.0,1.0,38.0
2664,1175.0,1001.0,1078.0,1175.0,1.0,61.0
2665,343.0,223.0,270.0,343.0,1.0,60.0
2666,741.0,676.0,731.0,731.0,1.0,38.0
2667,430.0,270.0,337.0,430.0,1.27596439169,67.0
2668,708.0,586.0,686.0,708.0,1.03206997085,53.0
2669,2830.0,2160.0,2565.0,2830.0,1.10331384016,53.0
2670,2330.0,1915.0,2142.0,2275.0,1.0,44.0
2671,663.0,614.0,630.0,663.0,1.05238095238,53.0
2672,615.0,507.0,598.0,615.0,1.02842809365,53.0
2673,788.0,463.0,544.0,788.0,1.0,127.0
2674,243.0,190.0,222.0,243.0,1.0,62.0
2675,1372.0,1096.0,1248.0,1372.0,1.0,90.0
2676,2360.0,1905.0,2200.0,2360.0,1.07272727273,67.0
2677,3407.0,3075.0,3237.0,3237.0,1.0,33.0
2678,418.0,287.0,391.0,418.0,1.0,64.0
2679,979.0,836.0,863.0,863.0,1.0,32.0
2680,1159.0,1059.0,1134.0,1159.0,1.0,46.0
2681,1604.0,1047.0,1227.0,1604.0,1.30725346373,79.0
2682,2091.0,1469.0,1559.0,2091.0,1.0,110.0
2683,1804.0,1482.0,1693.0,1804.0,1.06556408742,50.0
2684,10535.0,8879.0,10115.0,10535.0,1.04152249135,57.0
2685,839.0,734.0,839.0,839.0,1.0,54.0
2686,1392.0,1218.0,1282.0,1392.0,1.0,67.0
2687,1180.0,450.0,732.0,1180.0,1.0,73.0
2688,2185.0,1863.0,2029.0,2154.0,1.06160670281,48.0
2689,2345.0,1867.0,2240.0,2240.0,1.0,46.0
2690,2360.0,2000.0,2320.0,2340.0,1.00862068966,51.0
